# Time	forces(pressure, viscous) moment(pressure, viscous)
370	(((1.89449e-07 7.45667e-10 3.08815e-16) (1.03586e-07 -1.38372e-10 1.1341e-11)) ((1.09571e-12 -1.42368e-12 5.82813e-17) (-1.69207e-13 6.59894e-13 -2.04967e-11)))
371	(((1.89445e-07 7.38668e-10 3.08578e-16) (1.03577e-07 -1.38641e-10 1.14186e-11)) ((1.07682e-12 -1.41022e-12 5.83284e-17) (-1.66254e-13 6.57909e-13 -2.0485e-11)))
372	(((1.8944e-07 7.37752e-10 3.08659e-16) (1.03567e-07 -1.38996e-10 1.13495e-11)) ((1.09601e-12 -1.42209e-12 5.83673e-17) (-1.69154e-13 6.59591e-13 -2.04731e-11)))
373	(((1.89426e-07 7.48792e-10 3.0816e-16) (1.03558e-07 -1.39247e-10 1.13893e-11)) ((1.08448e-12 -1.41327e-12 5.83144e-17) (-1.67736e-13 6.58411e-13 -2.046e-11)))
374	(((1.89417e-07 7.63041e-10 3.08519e-16) (1.03549e-07 -1.39431e-10 1.13273e-11)) ((1.09441e-12 -1.42422e-12 5.83047e-17) (-1.6884e-13 6.59865e-13 -2.04453e-11)))
375	(((1.89393e-07 7.59763e-10 3.08192e-16) (1.0354e-07 -1.39517e-10 1.13719e-11)) ((1.08357e-12 -1.41471e-12 5.82458e-17) (-1.67454e-13 6.58408e-13 -2.04325e-11)))
376	(((1.89373e-07 7.45054e-10 3.0877e-16) (1.03531e-07 -1.3973e-10 1.13391e-11)) ((1.0951e-12 -1.42233e-12 5.82297e-17) (-1.68798e-13 6.59291e-13 -2.04216e-11)))
377	(((1.89371e-07 7.4009e-10 3.08036e-16) (1.03522e-07 -1.39983e-10 1.1395e-11)) ((1.08156e-12 -1.41055e-12 5.82678e-17) (-1.66994e-13 6.57559e-13 -2.04103e-11)))
378	(((1.89357e-07 7.36124e-10 3.08461e-16) (1.03513e-07 -1.40301e-10 1.13586e-11)) ((1.09256e-12 -1.41901e-12 5.8282e-17) (-1.68466e-13 6.58812e-13 -2.03998e-11)))
379	(((1.89343e-07 7.4654e-10 3.07832e-16) (1.03504e-07 -1.40508e-10 1.14008e-11)) ((1.08033e-12 -1.40963e-12 5.82386e-17) (-1.67036e-13 6.57659e-13 -2.03884e-11)))
380	(((1.89332e-07 7.58003e-10 3.08587e-16) (1.03496e-07 -1.40654e-10 1.134e-11)) ((1.095e-12 -1.4218e-12 5.82403e-17) (-1.69026e-13 6.59348e-13 -2.03763e-11)))
381	(((1.89317e-07 7.58839e-10 3.08441e-16) (1.03487e-07 -1.40698e-10 1.14127e-11)) ((1.07674e-12 -1.40905e-12 5.82622e-17) (-1.661e-13 6.57436e-13 -2.03655e-11)))
382	(((1.89299e-07 7.42457e-10 3.084e-16) (1.03479e-07 -1.40882e-10 1.13474e-11)) ((1.09442e-12 -1.41946e-12 5.82602e-17) (-1.68627e-13 6.58699e-13 -2.03563e-11)))
383	(((1.89288e-07 7.33658e-10 3.0811e-16) (1.0347e-07 -1.41134e-10 1.13783e-11)) ((1.08498e-12 -1.41285e-12 5.82245e-17) (-1.67428e-13 6.57738e-13 -2.03464e-11)))
384	(((1.89278e-07 7.35231e-10 3.08207e-16) (1.03462e-07 -1.41445e-10 1.13358e-11)) ((1.09121e-12 -1.42045e-12 5.81937e-17) (-1.68039e-13 6.58801e-13 -2.03355e-11)))
385	(((1.89274e-07 7.5252e-10 3.08109e-16) (1.03453e-07 -1.41604e-10 1.13751e-11)) ((1.08243e-12 -1.41298e-12 5.82035e-17) (-1.67197e-13 6.57959e-13 -2.03236e-11)))
386	(((1.89258e-07 7.56246e-10 3.0868e-16) (1.03445e-07 -1.41713e-10 1.13388e-11)) ((1.09436e-12 -1.42071e-12 5.81857e-17) (-1.68733e-13 6.5891e-13 -2.03128e-11)))
387	(((1.89243e-07 7.55325e-10 3.0777e-16) (1.03437e-07 -1.41772e-10 1.13989e-11)) ((1.07947e-12 -1.40713e-12 5.81728e-17) (-1.66707e-13 6.56821e-13 -2.03026e-11)))
388	(((1.89226e-07 7.39987e-10 3.08236e-16) (1.03429e-07 -1.4195e-10 1.13503e-11)) ((1.092e-12 -1.41719e-12 5.81792e-17) (-1.68216e-13 6.57996e-13 -2.0294e-11)))
389	(((1.89211e-07 7.2986e-10 3.07652e-16) (1.0342e-07 -1.42168e-10 1.13913e-11)) ((1.08009e-12 -1.40849e-12 5.81535e-17) (-1.66633e-13 6.56723e-13 -2.0286e-11)))
390	(((1.89206e-07 7.38032e-10 3.08567e-16) (1.03412e-07 -1.42424e-10 1.13469e-11)) ((1.09396e-12 -1.41972e-12 5.82039e-17) (-1.68575e-13 6.58568e-13 -2.02766e-11)))
391	(((1.89194e-07 7.48628e-10 3.08629e-16) (1.03405e-07 -1.42536e-10 1.1405e-11)) ((1.07892e-12 -1.41032e-12 5.81978e-17) (-1.66426e-13 6.57517e-13 -2.02673e-11)))
392	(((1.89185e-07 7.5373e-10 3.08331e-16) (1.03397e-07 -1.42626e-10 1.13462e-11)) ((1.09349e-12 -1.4182e-12 5.81906e-17) (-1.68618e-13 6.58428e-13 -2.0258e-11)))
393	(((1.89176e-07 7.53452e-10 3.07654e-16) (1.03389e-07 -1.42677e-10 1.13852e-11)) ((1.08115e-12 -1.40816e-12 5.81484e-17) (-1.6701e-13 6.56809e-13 -2.02481e-11)))
394	(((1.89158e-07 7.36763e-10 3.08109e-16) (1.03381e-07 -1.42842e-10 1.13458e-11)) ((1.09175e-12 -1.41619e-12 5.81409e-17) (-1.68249e-13 6.57575e-13 -2.02399e-11)))
395	(((1.89141e-07 7.29672e-10 3.07421e-16) (1.03373e-07 -1.43059e-10 1.13746e-11)) ((1.07826e-12 -1.40919e-12 5.80908e-17) (-1.6631e-13 6.56537e-13 -2.02316e-11)))
396	(((1.89135e-07 7.3992e-10 3.0834e-16) (1.03366e-07 -1.43286e-10 1.1349e-11)) ((1.09085e-12 -1.41801e-12 5.81688e-17) (-1.68066e-13 6.58058e-13 -2.0223e-11)))
397	(((1.89124e-07 7.48448e-10 3.07973e-16) (1.03359e-07 -1.43387e-10 1.13981e-11)) ((1.08e-12 -1.40858e-12 5.81266e-17) (-1.66913e-13 6.57002e-13 -2.0214e-11)))
398	(((1.89113e-07 7.48738e-10 3.08462e-16) (1.03351e-07 -1.43481e-10 1.1359e-11)) ((1.09221e-12 -1.4164e-12 5.80755e-17) (-1.68691e-13 6.57957e-13 -2.02052e-11)))
399	(((1.89109e-07 7.49108e-10 3.07447e-16) (1.03344e-07 -1.4352e-10 1.14026e-11)) ((1.07822e-12 -1.40463e-12 5.80759e-17) (-1.66859e-13 6.55976e-13 -2.01963e-11)))
400	(((1.8909e-07 7.33103e-10 3.07789e-16) (1.03336e-07 -1.43668e-10 1.13536e-11)) ((1.08972e-12 -1.4138e-12 5.80897e-17) (-1.682e-13 6.56863e-13 -2.01893e-11)))
401	(((1.89071e-07 7.29307e-10 3.08061e-16) (1.03329e-07 -1.43833e-10 1.14096e-11)) ((1.076e-12 -1.40667e-12 5.81398e-17) (-1.65995e-13 6.55964e-13 -2.01833e-11)))
402	(((1.89055e-07 7.34505e-10 3.08351e-16) (1.03321e-07 -1.44042e-10 1.13538e-11)) ((1.09315e-12 -1.41825e-12 5.81649e-17) (-1.6864e-13 6.58044e-13 -2.0177e-11)))
403	(((1.89063e-07 7.5227e-10 3.07908e-16) (1.03315e-07 -1.44123e-10 1.13972e-11)) ((1.08146e-12 -1.40885e-12 5.81428e-17) (-1.67374e-13 6.56917e-13 -2.01672e-11)))
404	(((1.89057e-07 7.50238e-10 3.08353e-16) (1.03308e-07 -1.44179e-10 1.13529e-11)) ((1.09213e-12 -1.41638e-12 5.80795e-17) (-1.6893e-13 6.57791e-13 -2.01583e-11)))
405	(((1.89042e-07 7.4201e-10 3.07201e-16) (1.033e-07 -1.44233e-10 1.13739e-11)) ((1.07729e-12 -1.40737e-12 5.79731e-17) (-1.66762e-13 6.56041e-13 -2.01497e-11)))
406	(((1.89024e-07 7.325e-10 3.07862e-16) (1.03293e-07 -1.44389e-10 1.13352e-11)) ((1.09077e-12 -1.41644e-12 5.80193e-17) (-1.68234e-13 6.56825e-13 -2.01432e-11)))
407	(((1.89004e-07 7.30307e-10 3.07494e-16) (1.03286e-07 -1.4455e-10 1.14017e-11)) ((1.07889e-12 -1.40563e-12 5.80591e-17) (-1.66638e-13 6.55372e-13 -2.01372e-11)))
408	(((1.88992e-07 7.37166e-10 3.08473e-16) (1.03279e-07 -1.44735e-10 1.13661e-11)) ((1.09236e-12 -1.41706e-12 5.81097e-17) (-1.68681e-13 6.57644e-13 -2.01306e-11)))
409	(((1.88993e-07 7.46545e-10 3.07694e-16) (1.03273e-07 -1.44789e-10 1.14157e-11)) ((1.07832e-12 -1.40557e-12 5.80604e-17) (-1.67245e-13 6.56275e-13 -2.01223e-11)))
410	(((1.88992e-07 7.46066e-10 3.07937e-16) (1.03266e-07 -1.44837e-10 1.13641e-11)) ((1.08914e-12 -1.41333e-12 5.80053e-17) (-1.68905e-13 6.57181e-13 -2.01142e-11)))
411	(((1.88994e-07 7.48549e-10 3.07619e-16) (1.03259e-07 -1.44824e-10 1.14173e-11)) ((1.07306e-12 -1.40234e-12 5.80691e-17) (-1.66237e-13 6.55076e-13 -2.01066e-11)))
412	(((1.88965e-07 7.32999e-10 3.07559e-16) (1.03252e-07 -1.44929e-10 1.1351e-11)) ((1.09018e-12 -1.41322e-12 5.81032e-17) (-1.68326e-13 6.56155e-13 -2.01019e-11)))
413	(((1.88934e-07 7.26841e-10 3.07408e-16) (1.03245e-07 -1.45087e-10 1.13996e-11)) ((1.07962e-12 -1.40595e-12 5.80639e-17) (-1.66864e-13 6.55355e-13 -2.0097e-11)))
414	(((1.88919e-07 7.32002e-10 3.08471e-16) (1.03239e-07 -1.45284e-10 1.1366e-11)) ((1.09189e-12 -1.41659e-12 5.80353e-17) (-1.68794e-13 6.57521e-13 -2.0091e-11)))
415	(((1.88934e-07 7.45633e-10 3.07778e-16) (1.03233e-07 -1.45345e-10 1.14217e-11)) ((1.07753e-12 -1.40389e-12 5.79903e-17) (-1.67403e-13 6.55937e-13 -2.00825e-11)))
416	(((1.88937e-07 7.43719e-10 3.07626e-16) (1.03226e-07 -1.45406e-10 1.13626e-11)) ((1.08543e-12 -1.41158e-12 5.79319e-17) (-1.68451e-13 6.56757e-13 -2.00741e-11)))
417	(((1.88931e-07 7.41602e-10 3.07136e-16) (1.0322e-07 -1.45428e-10 1.13788e-11)) ((1.0784e-12 -1.40565e-12 5.79443e-17) (-1.67378e-13 6.55277e-13 -2.00666e-11)))
418	(((1.88901e-07 7.30409e-10 3.07861e-16) (1.03213e-07 -1.4554e-10 1.13396e-11)) ((1.09191e-12 -1.41558e-12 5.8003e-17) (-1.68569e-13 6.56159e-13 -2.00617e-11)))
419	(((1.88876e-07 7.32038e-10 3.0749e-16) (1.03206e-07 -1.45647e-10 1.14109e-11)) ((1.07838e-12 -1.40468e-12 5.80522e-17) (-1.6671e-13 6.54904e-13 -2.00568e-11)))
420	(((1.88868e-07 7.37862e-10 3.08495e-16) (1.032e-07 -1.45778e-10 1.13703e-11)) ((1.09195e-12 -1.41638e-12 5.80585e-17) (-1.68974e-13 6.57334e-13 -2.00509e-11)))
421	(((1.88874e-07 7.42812e-10 3.08304e-16) (1.03195e-07 -1.45792e-10 1.1431e-11)) ((1.07479e-12 -1.40489e-12 5.79975e-17) (-1.66833e-13 6.56012e-13 -2.00445e-11)))
422	(((1.88883e-07 7.43716e-10 3.07513e-16) (1.03189e-07 -1.45823e-10 1.13689e-11)) ((1.088e-12 -1.41066e-12 5.7971e-17) (-1.6902e-13 6.56413e-13 -2.00377e-11)))
423	(((1.88874e-07 7.39014e-10 3.06762e-16) (1.03182e-07 -1.45841e-10 1.13878e-11)) ((1.07834e-12 -1.40303e-12 5.79339e-17) (-1.6746e-13 6.54539e-13 -2.00311e-11)))
424	(((1.88842e-07 7.29787e-10 3.07459e-16) (1.03175e-07 -1.45951e-10 1.13571e-11)) ((1.0894e-12 -1.41146e-12 5.79755e-17) (-1.68393e-13 6.55273e-13 -2.00264e-11)))
425	(((1.8882e-07 7.34706e-10 3.07154e-16) (1.03169e-07 -1.46056e-10 1.13992e-11)) ((1.07567e-12 -1.40541e-12 5.80042e-17) (-1.66484e-13 6.54922e-13 -2.00205e-11)))
426	(((1.88808e-07 7.35496e-10 3.08228e-16) (1.03164e-07 -1.46178e-10 1.13768e-11)) ((1.08801e-12 -1.41401e-12 5.79936e-17) (-1.68539e-13 6.56845e-13 -2.00152e-11)))
427	(((1.88816e-07 7.38786e-10 3.07631e-16) (1.03158e-07 -1.46225e-10 1.14182e-11)) ((1.07645e-12 -1.40334e-12 5.78931e-17) (-1.67559e-13 6.5561e-13 -2.00087e-11)))
428	(((1.8883e-07 7.39831e-10 3.07806e-16) (1.03152e-07 -1.4628e-10 1.13605e-11)) ((1.08931e-12 -1.41202e-12 5.7874e-17) (-1.69433e-13 6.5632e-13 -2.00017e-11)))
429	(((1.88822e-07 7.3688e-10 3.06651e-16) (1.03146e-07 -1.46278e-10 1.14013e-11)) ((1.07571e-12 -1.39999e-12 5.79026e-17) (-1.67193e-13 6.53637e-13 -1.9996e-11)))
430	(((1.88782e-07 7.27342e-10 3.07335e-16) (1.0314e-07 -1.46365e-10 1.13624e-11)) ((1.08794e-12 -1.41048e-12 5.79661e-17) (-1.68286e-13 6.54847e-13 -1.99928e-11)))
431	(((1.88753e-07 7.30971e-10 3.08205e-16) (1.03134e-07 -1.46436e-10 1.14285e-11)) ((1.07628e-12 -1.40603e-12 5.80239e-17) (-1.66605e-13 6.55054e-13 -1.99894e-11)))
432	(((1.88749e-07 7.3393e-10 3.08369e-16) (1.03129e-07 -1.46546e-10 1.13772e-11)) ((1.09158e-12 -1.41558e-12 5.80004e-17) (-1.69262e-13 6.57125e-13 -1.9985e-11)))
433	(((1.88772e-07 7.41145e-10 3.07238e-16) (1.03123e-07 -1.46578e-10 1.1426e-11)) ((1.07542e-12 -1.40101e-12 5.78998e-17) (-1.676e-13 6.55143e-13 -1.99774e-11)))
434	(((1.88789e-07 7.40541e-10 3.07457e-16) (1.03118e-07 -1.46617e-10 1.13584e-11)) ((1.08815e-12 -1.41047e-12 5.78716e-17) (-1.69474e-13 6.5587e-13 -1.99697e-11)))
435	(((1.88768e-07 7.34169e-10 3.0672e-16) (1.03112e-07 -1.46617e-10 1.13863e-11)) ((1.07703e-12 -1.40146e-12 5.78623e-17) (-1.675e-13 6.53653e-13 -1.99646e-11)))
436	(((1.88721e-07 7.27198e-10 3.0724e-16) (1.03105e-07 -1.46719e-10 1.13476e-11)) ((1.08634e-12 -1.412e-12 5.78952e-17) (-1.67988e-13 6.54942e-13 -1.99613e-11)))
437	(((1.887e-07 7.34825e-10 3.07415e-16) (1.031e-07 -1.46785e-10 1.14163e-11)) ((1.07653e-12 -1.40423e-12 5.79678e-17) (-1.66911e-13 6.54601e-13 -1.9957e-11)))
438	(((1.887e-07 7.32927e-10 3.08216e-16) (1.03095e-07 -1.46881e-10 1.1388e-11)) ((1.08826e-12 -1.41231e-12 5.79333e-17) (-1.68901e-13 6.56456e-13 -1.99526e-11)))
439	(((1.8872e-07 7.33749e-10 3.07329e-16) (1.0309e-07 -1.46917e-10 1.14243e-11)) ((1.07563e-12 -1.40091e-12 5.78239e-17) (-1.67876e-13 6.54954e-13 -1.99464e-11)))
440	(((1.88734e-07 7.34128e-10 3.07362e-16) (1.03085e-07 -1.46967e-10 1.13583e-11)) ((1.08823e-12 -1.40999e-12 5.78e-17) (-1.69644e-13 6.55453e-13 -1.994e-11)))
441	(((1.88717e-07 7.35137e-10 3.06713e-16) (1.03079e-07 -1.46939e-10 1.14145e-11)) ((1.07159e-12 -1.39751e-12 5.78749e-17) (-1.66471e-13 6.52707e-13 -1.99357e-11)))
442	(((1.8867e-07 7.3097e-10 3.07339e-16) (1.03073e-07 -1.46987e-10 1.13621e-11)) ((1.08937e-12 -1.41126e-12 5.79858e-17) (-1.68671e-13 6.54793e-13 -1.99335e-11)))
443	(((1.88639e-07 7.28862e-10 3.07498e-16) (1.03068e-07 -1.47053e-10 1.1423e-11)) ((1.07865e-12 -1.40418e-12 5.79365e-17) (-1.67529e-13 6.54648e-13 -1.993e-11)))
444	(((1.88658e-07 7.35805e-10 3.08278e-16) (1.03063e-07 -1.47151e-10 1.13839e-11)) ((1.08932e-12 -1.41285e-12 5.79192e-17) (-1.69395e-13 6.56539e-13 -1.99243e-11)))
445	(((1.88682e-07 7.35125e-10 3.07279e-16) (1.03058e-07 -1.47171e-10 1.14183e-11)) ((1.07546e-12 -1.40108e-12 5.78016e-17) (-1.68099e-13 6.54758e-13 -1.99174e-11)))
446	(((1.88689e-07 7.3216e-10 3.06947e-16) (1.03053e-07 -1.47226e-10 1.13562e-11)) ((1.08464e-12 -1.40845e-12 5.77574e-17) (-1.69014e-13 6.54777e-13 -1.99114e-11)))
447	(((1.8866e-07 7.33458e-10 3.06079e-16) (1.03047e-07 -1.47215e-10 1.14067e-11)) ((1.07169e-12 -1.39636e-12 5.78136e-17) (-1.66471e-13 6.52151e-13 -1.99077e-11)))
448	(((1.88613e-07 7.30715e-10 3.07504e-16) (1.03041e-07 -1.47268e-10 1.13708e-11)) ((1.08806e-12 -1.41077e-12 5.79194e-17) (-1.68471e-13 6.54658e-13 -1.99057e-11)))
449	(((1.88588e-07 7.26506e-10 3.07567e-16) (1.03037e-07 -1.47322e-10 1.14274e-11)) ((1.07766e-12 -1.40343e-12 5.78912e-17) (-1.67582e-13 6.54566e-13 -1.99026e-11)))
450	(((1.88603e-07 7.25269e-10 3.08707e-16) (1.03032e-07 -1.47424e-10 1.14088e-11)) ((1.08424e-12 -1.41036e-12 5.78654e-17) (-1.68571e-13 6.56166e-13 -1.98992e-11)))
451	(((1.88647e-07 7.35838e-10 3.07323e-16) (1.03028e-07 -1.47452e-10 1.14338e-11)) ((1.07326e-12 -1.39902e-12 5.77984e-17) (-1.67753e-13 6.54222e-13 -1.98914e-11)))
452	(((1.88649e-07 7.34949e-10 3.06672e-16) (1.03023e-07 -1.47461e-10 1.13557e-11)) ((1.08812e-12 -1.40776e-12 5.78119e-17) (-1.69598e-13 6.54303e-13 -1.9886e-11)))
453	(((1.88604e-07 7.32521e-10 3.06306e-16) (1.03017e-07 -1.47431e-10 1.13894e-11)) ((1.07748e-12 -1.40036e-12 5.78148e-17) (-1.67402e-13 6.52569e-13 -1.98831e-11)))
454	(((1.88555e-07 7.30415e-10 3.07728e-16) (1.03012e-07 -1.47481e-10 1.13702e-11)) ((1.08998e-12 -1.41228e-12 5.78811e-17) (-1.68987e-13 6.5487e-13 -1.9881e-11)))
455	(((1.88543e-07 7.26987e-10 3.07309e-16) (1.03007e-07 -1.47543e-10 1.14245e-11)) ((1.07404e-12 -1.40301e-12 5.7818e-17) (-1.67138e-13 6.54423e-13 -1.98772e-11)))
456	(((1.88567e-07 7.24779e-10 3.07875e-16) (1.03003e-07 -1.4766e-10 1.1389e-11)) ((1.08519e-12 -1.40983e-12 5.77703e-17) (-1.69137e-13 6.55903e-13 -1.98723e-11)))
457	(((1.88613e-07 7.35996e-10 3.06596e-16) (1.02999e-07 -1.47671e-10 1.14219e-11)) ((1.07275e-12 -1.39733e-12 5.77626e-17) (-1.67887e-13 6.53513e-13 -1.98645e-11)))
458	(((1.88603e-07 7.34837e-10 3.06658e-16) (1.02993e-07 -1.47669e-10 1.13654e-11)) ((1.08482e-12 -1.40527e-12 5.7781e-17) (-1.68972e-13 6.5351e-13 -1.986e-11)))
459	(((1.88548e-07 7.32446e-10 3.06448e-16) (1.02988e-07 -1.47621e-10 1.14055e-11)) ((1.07556e-12 -1.39845e-12 5.78017e-17) (-1.67146e-13 6.52144e-13 -1.98577e-11)))
460	(((1.88498e-07 7.26948e-10 3.08301e-16) (1.02983e-07 -1.47651e-10 1.14051e-11)) ((1.08461e-12 -1.40985e-12 5.78782e-17) (-1.67967e-13 6.54546e-13 -1.98574e-11)))
461	(((1.88504e-07 7.27722e-10 3.07477e-16) (1.02979e-07 -1.47693e-10 1.14399e-11)) ((1.07651e-12 -1.40187e-12 5.78722e-17) (-1.67662e-13 6.54268e-13 -1.98543e-11)))
462	(((1.88535e-07 7.22261e-10 3.07737e-16) (1.02975e-07 -1.47811e-10 1.13932e-11)) ((1.08658e-12 -1.40882e-12 5.77856e-17) (-1.69497e-13 6.55548e-13 -1.98493e-11)))
463	(((1.88564e-07 7.26473e-10 3.06484e-16) (1.02971e-07 -1.47856e-10 1.14159e-11)) ((1.07374e-12 -1.39753e-12 5.76838e-17) (-1.68105e-13 6.53186e-13 -1.98426e-11)))
464	(((1.88554e-07 7.36705e-10 3.07029e-16) (1.02965e-07 -1.47862e-10 1.13483e-11)) ((1.08817e-12 -1.40873e-12 5.77489e-17) (-1.69407e-13 6.53778e-13 -1.98378e-11)))
465	(((1.88499e-07 7.36652e-10 3.06531e-16) (1.0296e-07 -1.47799e-10 1.13892e-11)) ((1.07469e-12 -1.40155e-12 5.77636e-17) (-1.66862e-13 6.52546e-13 -1.98347e-11)))
466	(((1.88456e-07 7.27343e-10 3.07925e-16) (1.02956e-07 -1.47833e-10 1.13785e-11)) ((1.08849e-12 -1.41208e-12 5.78028e-17) (-1.68778e-13 6.54753e-13 -1.9833e-11)))
467	(((1.88467e-07 7.23968e-10 3.07398e-16) (1.02952e-07 -1.47887e-10 1.14451e-11)) ((1.07449e-12 -1.39969e-12 5.7782e-17) (-1.67442e-13 6.53716e-13 -1.98296e-11)))
468	(((1.88503e-07 7.21254e-10 3.07456e-16) (1.02948e-07 -1.48003e-10 1.13993e-11)) ((1.08445e-12 -1.4062e-12 5.77356e-17) (-1.69338e-13 6.54714e-13 -1.98248e-11)))
469	(((1.88527e-07 7.30281e-10 3.06186e-16) (1.02944e-07 -1.48016e-10 1.14205e-11)) ((1.07254e-12 -1.39603e-12 5.7684e-17) (-1.67966e-13 6.52477e-13 -1.98188e-11)))
470	(((1.88505e-07 7.40316e-10 3.0651e-16) (1.02939e-07 -1.47969e-10 1.13691e-11)) ((1.08432e-12 -1.40448e-12 5.77529e-17) (-1.68815e-13 6.52798e-13 -1.98148e-11)))
471	(((1.8845e-07 7.38962e-10 3.06682e-16) (1.02934e-07 -1.47843e-10 1.14248e-11)) ((1.0743e-12 -1.39813e-12 5.78364e-17) (-1.67069e-13 6.52024e-13 -1.98138e-11)))
472	(((1.88416e-07 7.26924e-10 3.08013e-16) (1.0293e-07 -1.47874e-10 1.13961e-11)) ((1.08746e-12 -1.41002e-12 5.78149e-17) (-1.68901e-13 6.54506e-13 -1.98125e-11)))
473	(((1.88437e-07 7.21828e-10 3.07422e-16) (1.02926e-07 -1.47948e-10 1.14474e-11)) ((1.07359e-12 -1.39871e-12 5.77529e-17) (-1.67525e-13 6.53468e-13 -1.98087e-11)))
474	(((1.88471e-07 7.18142e-10 3.07352e-16) (1.02922e-07 -1.48085e-10 1.13979e-11)) ((1.08364e-12 -1.4053e-12 5.76838e-17) (-1.69243e-13 6.54117e-13 -1.98036e-11)))
475	(((1.88485e-07 7.31811e-10 3.06516e-16) (1.02918e-07 -1.48099e-10 1.14083e-11)) ((1.07525e-12 -1.39864e-12 5.76681e-17) (-1.68136e-13 6.52399e-13 -1.97983e-11)))
476	(((1.88449e-07 7.38913e-10 3.06737e-16) (1.02913e-07 -1.48059e-10 1.1358e-11)) ((1.08494e-12 -1.40797e-12 5.77037e-17) (-1.68478e-13 6.53042e-13 -1.9795e-11)))
477	(((1.88403e-07 7.3938e-10 3.06615e-16) (1.02909e-07 -1.47951e-10 1.1431e-11)) ((1.07268e-12 -1.3977e-12 5.77601e-17) (-1.66657e-13 6.51823e-13 -1.97928e-11)))
478	(((1.88383e-07 7.25182e-10 3.07879e-16) (1.02905e-07 -1.47981e-10 1.14018e-11)) ((1.08659e-12 -1.40869e-12 5.77707e-17) (-1.68863e-13 6.54218e-13 -1.97913e-11)))
479	(((1.88401e-07 7.1326e-10 3.07275e-16) (1.02901e-07 -1.48076e-10 1.14419e-11)) ((1.07421e-12 -1.39847e-12 5.76793e-17) (-1.67884e-13 6.53245e-13 -1.97884e-11)))
480	(((1.8844e-07 7.1931e-10 3.07965e-16) (1.02897e-07 -1.48204e-10 1.14002e-11)) ((1.08291e-12 -1.40696e-12 5.77143e-17) (-1.68979e-13 6.54035e-13 -1.97839e-11)))
481	(((1.88438e-07 7.30967e-10 3.0645e-16) (1.02893e-07 -1.48188e-10 1.14049e-11)) ((1.07617e-12 -1.39878e-12 5.77085e-17) (-1.6815e-13 6.52066e-13 -1.97803e-11)))
482	(((1.88401e-07 7.41084e-10 3.06893e-16) (1.02889e-07 -1.48124e-10 1.13795e-11)) ((1.0858e-12 -1.40558e-12 5.77585e-17) (-1.68668e-13 6.52542e-13 -1.97772e-11)))
483	(((1.88358e-07 7.35547e-10 3.06849e-16) (1.02884e-07 -1.48026e-10 1.14358e-11)) ((1.07417e-12 -1.39806e-12 5.77317e-17) (-1.67088e-13 6.51921e-13 -1.97751e-11)))
484	(((1.88352e-07 7.22397e-10 3.08039e-16) (1.02881e-07 -1.48081e-10 1.13952e-11)) ((1.08778e-12 -1.40996e-12 5.77207e-17) (-1.69312e-13 6.54365e-13 -1.97728e-11)))
485	(((1.88379e-07 7.14265e-10 3.0684e-16) (1.02877e-07 -1.48191e-10 1.14397e-11)) ((1.07032e-12 -1.39673e-12 5.7643e-17) (-1.67343e-13 6.52601e-13 -1.97687e-11)))
486	(((1.884e-07 7.16412e-10 3.06928e-16) (1.02873e-07 -1.48338e-10 1.13901e-11)) ((1.08154e-12 -1.40357e-12 5.76299e-17) (-1.68993e-13 6.53025e-13 -1.97644e-11)))
487	(((1.88391e-07 7.33471e-10 3.06436e-16) (1.02869e-07 -1.4832e-10 1.14131e-11)) ((1.0735e-12 -1.39691e-12 5.7646e-17) (-1.67681e-13 6.51542e-13 -1.97605e-11)))
488	(((1.88354e-07 7.41671e-10 3.07136e-16) (1.02865e-07 -1.4823e-10 1.13851e-11)) ((1.08496e-12 -1.40539e-12 5.77082e-17) (-1.68679e-13 6.52529e-13 -1.97579e-11)))
489	(((1.88327e-07 7.37189e-10 3.07188e-16) (1.02861e-07 -1.4811e-10 1.14296e-11)) ((1.07591e-12 -1.39993e-12 5.77206e-17) (-1.67567e-13 6.5222e-13 -1.97554e-11)))
490	(((1.88323e-07 7.17752e-10 3.08463e-16) (1.02858e-07 -1.4815e-10 1.14177e-11)) ((1.0828e-12 -1.40788e-12 5.77331e-17) (-1.68326e-13 6.53844e-13 -1.97544e-11)))
491	(((1.8835e-07 7.12193e-10 3.06697e-16) (1.02854e-07 -1.48257e-10 1.14452e-11)) ((1.07142e-12 -1.395e-12 5.76866e-17) (-1.6759e-13 6.51919e-13 -1.97513e-11)))
492	(((1.88366e-07 7.20786e-10 3.07142e-16) (1.02851e-07 -1.4839e-10 1.13777e-11)) ((1.08614e-12 -1.40616e-12 5.7674e-17) (-1.69668e-13 6.53104e-13 -1.97471e-11)))
493	(((1.88346e-07 7.34625e-10 3.06569e-16) (1.02847e-07 -1.48346e-10 1.14144e-11)) ((1.07474e-12 -1.39725e-12 5.7652e-17) (-1.67943e-13 6.51471e-13 -1.97433e-11)))
494	(((1.88308e-07 7.3811e-10 3.07097e-16) (1.02843e-07 -1.48282e-10 1.13683e-11)) ((1.08389e-12 -1.40775e-12 5.76285e-17) (-1.68636e-13 6.5286e-13 -1.97404e-11)))
495	(((1.88294e-07 7.33751e-10 3.06977e-16) (1.02839e-07 -1.48192e-10 1.14315e-11)) ((1.07249e-12 -1.39802e-12 5.76537e-17) (-1.67215e-13 6.51803e-13 -1.97377e-11)))
