# Time	forces(pressure, viscous) moment(pressure, viscous)
1293	(((1.86127e-07 -9.27013e-10 5.90792e-18) (1.00479e-07 -3.69532e-10 1.86272e-12)) ((2.07899e-13 2.51013e-13 4.86992e-17) (-1.80118e-13 -1.33495e-13 1.78497e-11)))
1294	(((1.86093e-07 -9.18401e-10 -3.68093e-18) (1.00478e-07 -3.69555e-10 1.95243e-12)) ((1.70126e-13 2.80559e-13 4.88816e-17) (-1.78084e-13 -1.365e-13 1.78522e-11)))
1295	(((1.86068e-07 -9.12328e-10 1.09616e-17) (1.00478e-07 -3.69583e-10 1.84197e-12)) ((2.12139e-13 2.47065e-13 4.87992e-17) (-1.8371e-13 -1.33129e-13 1.7855e-11)))
1296	(((1.86068e-07 -9.14744e-10 -2.92486e-18) (1.00478e-07 -3.69528e-10 1.9255e-12)) ((1.71047e-13 2.77493e-13 4.87796e-17) (-1.82512e-13 -1.3678e-13 1.78553e-11)))
1297	(((1.86094e-07 -9.19446e-10 1.009e-17) (1.00477e-07 -3.69496e-10 1.79924e-12)) ((2.12464e-13 2.44117e-13 4.88735e-17) (-1.85165e-13 -1.33308e-13 1.78529e-11)))
1298	(((1.86127e-07 -9.25418e-10 -2.9496e-18) (1.00477e-07 -3.69503e-10 1.93725e-12)) ((1.7331e-13 2.78678e-13 4.87141e-17) (-1.79927e-13 -1.36773e-13 1.78502e-11)))
1299	(((1.86142e-07 -9.27378e-10 7.38852e-18) (1.00475e-07 -3.6952e-10 1.87341e-12)) ((2.13015e-13 2.49728e-13 4.86896e-17) (-1.82089e-13 -1.34074e-13 1.78501e-11)))
1300	(((1.8613e-07 -9.23563e-10 -1.81892e-18) (1.00474e-07 -3.69539e-10 1.93113e-12)) ((1.68315e-13 2.77448e-13 4.87482e-17) (-1.76999e-13 -1.36739e-13 1.7852e-11)))
1301	(((1.86098e-07 -9.19907e-10 1.18211e-17) (1.00473e-07 -3.69572e-10 1.83934e-12)) ((2.12243e-13 2.46062e-13 4.8772e-17) (-1.82375e-13 -1.32912e-13 1.78552e-11)))
1302	(((1.86063e-07 -9.18502e-10 -2.79162e-18) (1.00472e-07 -3.69556e-10 1.9365e-12)) ((1.74159e-13 2.75509e-13 4.88353e-17) (-1.79133e-13 -1.35985e-13 1.7857e-11)))
1303	(((1.86049e-07 -9.19078e-10 7.5448e-18) (1.00472e-07 -3.69562e-10 1.84099e-12)) ((2.0734e-13 2.50325e-13 4.88509e-17) (-1.83779e-13 -1.33921e-13 1.78576e-11)))
1304	(((1.86072e-07 -9.15241e-10 -1.71408e-18) (1.00472e-07 -3.69548e-10 1.9817e-12)) ((1.70163e-13 2.81584e-13 4.87995e-17) (-1.82939e-13 -1.38442e-13 1.78566e-11)))
1305	(((1.86111e-07 -9.14771e-10 8.34325e-18) (1.00471e-07 -3.69493e-10 1.82169e-12)) ((2.12503e-13 2.47025e-13 4.86867e-17) (-1.83811e-13 -1.33762e-13 1.78552e-11)))
1306	(((1.86138e-07 -9.18409e-10 -3.61539e-18) (1.0047e-07 -3.69459e-10 1.91042e-12)) ((1.73179e-13 2.781e-13 4.87822e-17) (-1.78744e-13 -1.36387e-13 1.78541e-11)))
1307	(((1.86135e-07 -9.19614e-10 1.04197e-17) (1.00469e-07 -3.69472e-10 1.85058e-12)) ((2.10973e-13 2.46015e-13 4.87686e-17) (-1.82088e-13 -1.33187e-13 1.78555e-11)))
1308	(((1.86106e-07 -9.18225e-10 -4.57924e-18) (1.00467e-07 -3.69448e-10 1.95575e-12)) ((1.70055e-13 2.78788e-13 4.87153e-17) (-1.76759e-13 -1.36397e-13 1.78578e-11)))
1309	(((1.86068e-07 -9.14134e-10 1.04309e-17) (1.00466e-07 -3.69489e-10 1.85401e-12)) ((2.12372e-13 2.47987e-13 4.89008e-17) (-1.82159e-13 -1.33541e-13 1.78609e-11)))
1310	(((1.86046e-07 -9.11144e-10 -5.87066e-22) (1.00466e-07 -3.69485e-10 1.94641e-12)) ((1.70705e-13 2.78498e-13 4.88064e-17) (-1.80299e-13 -1.37052e-13 1.78627e-11)))
1311	(((1.86052e-07 -9.14903e-10 8.7191e-18) (1.00466e-07 -3.69436e-10 1.80934e-12)) ((2.15469e-13 2.46063e-13 4.87811e-17) (-1.85671e-13 -1.33386e-13 1.78623e-11)))
1312	(((1.86079e-07 -9.22919e-10 -1.73774e-18) (1.00466e-07 -3.69427e-10 1.92561e-12)) ((1.70781e-13 2.75201e-13 4.88812e-17) (-1.81775e-13 -1.37184e-13 1.78589e-11)))
1313	(((1.86111e-07 -9.28404e-10 1.04911e-17) (1.00465e-07 -3.69442e-10 1.84094e-12)) ((2.13281e-13 2.45422e-13 4.86947e-17) (-1.83612e-13 -1.3338e-13 1.78561e-11)))
1314	(((1.86121e-07 -9.27402e-10 -6.31783e-18) (1.00464e-07 -3.69471e-10 1.96798e-12)) ((1.73702e-13 2.82045e-13 4.86756e-17) (-1.77207e-13 -1.37145e-13 1.7856e-11)))
1315	(((1.86101e-07 -9.2479e-10 9.97394e-18) (1.00462e-07 -3.69515e-10 1.82757e-12)) ((2.0707e-13 2.47035e-13 4.87327e-17) (-1.80719e-13 -1.33172e-13 1.78581e-11)))
1316	(((1.86069e-07 -9.19386e-10 -7.58618e-19) (1.00461e-07 -3.69522e-10 1.95481e-12)) ((1.68392e-13 2.79935e-13 4.87719e-17) (-1.78664e-13 -1.36763e-13 1.78604e-11)))
1317	(((1.86042e-07 -9.14752e-10 8.17445e-18) (1.00461e-07 -3.69525e-10 1.83821e-12)) ((2.10172e-13 2.4782e-13 4.88523e-17) (-1.82642e-13 -1.33039e-13 1.78632e-11)))
1318	(((1.86033e-07 -9.17424e-10 -6.39983e-19) (1.00461e-07 -3.69504e-10 1.90518e-12)) ((1.7491e-13 2.72726e-13 4.88505e-17) (-1.81275e-13 -1.36221e-13 1.78626e-11)))
1319	(((1.86052e-07 -9.22025e-10 7.9341e-18) (1.00461e-07 -3.69526e-10 1.86693e-12)) ((2.09479e-13 2.53263e-13 4.87774e-17) (-1.8544e-13 -1.34726e-13 1.786e-11)))
1320	(((1.86086e-07 -9.25798e-10 -1.4437e-18) (1.0046e-07 -3.69516e-10 1.93562e-12)) ((1.74718e-13 2.73976e-13 4.86601e-17) (-1.80929e-13 -1.37065e-13 1.78573e-11)))
1321	(((1.86115e-07 -9.20051e-10 1.26398e-17) (1.00459e-07 -3.6948e-10 1.79131e-12)) ((2.19594e-13 2.3889e-13 4.87566e-17) (-1.83442e-13 -1.3231e-13 1.78569e-11)))
1322	(((1.86119e-07 -9.11579e-10 -2.27599e-18) (1.00457e-07 -3.69469e-10 1.94416e-12)) ((1.74538e-13 2.75995e-13 4.87848e-17) (-1.77099e-13 -1.36164e-13 1.78597e-11)))
1323	(((1.86085e-07 -9.10894e-10 3.14008e-18) (1.00456e-07 -3.69432e-10 1.90181e-12)) ((1.97489e-13 2.59004e-13 4.87291e-17) (-1.7873e-13 -1.34607e-13 1.7863e-11)))
1324	(((1.86061e-07 -8.9403e-10 -2.83878e-19) (1.00455e-07 -3.69375e-10 1.93566e-12)) ((1.75525e-13 2.7396e-13 4.89302e-17) (-1.79055e-13 -1.35977e-13 1.78677e-11)))
1325	(((1.86034e-07 -9.01215e-10 7.64303e-18) (1.00455e-07 -3.69352e-10 1.88779e-12)) ((1.96418e-13 2.60066e-13 4.88244e-17) (-1.82761e-13 -1.35527e-13 1.78695e-11)))
1326	(((1.86058e-07 -8.94277e-10 -8.98006e-19) (1.00455e-07 -3.692e-10 1.90953e-12)) ((1.7725e-13 2.73146e-13 4.88074e-17) (-1.82096e-13 -1.36665e-13 1.78706e-11)))
1327	(((1.86076e-07 -9.13542e-10 4.9971e-18) (1.00455e-07 -3.69161e-10 1.85754e-12)) ((2.00607e-13 2.55948e-13 4.89051e-17) (-1.83085e-13 -1.34982e-13 1.78665e-11)))
1328	(((1.86101e-07 -9.19965e-10 -3.97785e-18) (1.00454e-07 -3.69157e-10 1.99638e-12)) ((1.63509e-13 2.83232e-13 4.87339e-17) (-1.79212e-13 -1.37907e-13 1.78637e-11)))
1329	(((1.8611e-07 -9.14106e-10 5.95876e-18) (1.00453e-07 -3.69141e-10 1.87109e-12)) ((2.1116e-13 2.50679e-13 4.87148e-17) (-1.80601e-13 -1.33705e-13 1.78649e-11)))
1330	(((1.86091e-07 -9.07782e-10 -2.68241e-18) (1.00451e-07 -3.69142e-10 1.93296e-12)) ((1.70001e-13 2.78977e-13 4.87854e-17) (-1.75824e-13 -1.36664e-13 1.78679e-11)))
1331	(((1.86055e-07 -9.04687e-10 1.31748e-17) (1.0045e-07 -3.69132e-10 1.84726e-12)) ((2.12072e-13 2.45619e-13 4.88087e-17) (-1.82888e-13 -1.33125e-13 1.7871e-11)))
1332	(((1.86028e-07 -9.04273e-10 -2.963e-18) (1.0045e-07 -3.69083e-10 1.94433e-12)) ((1.69421e-13 2.78435e-13 4.88311e-17) (-1.79341e-13 -1.36716e-13 1.78727e-11)))
1333	(((1.86026e-07 -9.09466e-10 1.08343e-17) (1.0045e-07 -3.69078e-10 1.82078e-12)) ((2.11666e-13 2.43991e-13 4.88836e-17) (-1.8446e-13 -1.33566e-13 1.78723e-11)))
1334	(((1.86048e-07 -9.16146e-10 -8.71055e-19) (1.0045e-07 -3.69066e-10 1.94393e-12)) ((1.75543e-13 2.77361e-13 4.8761e-17) (-1.82265e-13 -1.37324e-13 1.78687e-11)))
1335	(((1.86077e-07 -9.24132e-10 8.07937e-18) (1.0045e-07 -3.69082e-10 1.8143e-12)) ((2.15909e-13 2.44159e-13 4.86975e-17) (-1.8327e-13 -1.32901e-13 1.78656e-11)))
1336	(((1.8609e-07 -9.29739e-10 -9.89777e-19) (1.00448e-07 -3.69101e-10 1.92698e-12)) ((1.72936e-13 2.74996e-13 4.87287e-17) (-1.79666e-13 -1.36654e-13 1.78631e-11)))
1337	(((1.86076e-07 -9.29084e-10 1.05565e-17) (1.00447e-07 -3.69175e-10 1.84442e-12)) ((2.12515e-13 2.45284e-13 4.87488e-17) (-1.81347e-13 -1.33015e-13 1.78632e-11)))
1338	(((1.86043e-07 -9.24453e-10 -5.52032e-18) (1.00446e-07 -3.69216e-10 1.93332e-12)) ((1.73432e-13 2.78367e-13 4.87154e-17) (-1.76665e-13 -1.3575e-13 1.78643e-11)))
1339	(((1.86014e-07 -9.16513e-10 1.01485e-17) (1.00445e-07 -3.69276e-10 1.83022e-12)) ((2.12505e-13 2.45959e-13 4.88839e-17) (-1.83199e-13 -1.32783e-13 1.7866e-11)))
1340	(((1.86006e-07 -9.12542e-10 -5.34101e-19) (1.00445e-07 -3.69292e-10 1.92699e-12)) ((1.69848e-13 2.77786e-13 4.87787e-17) (-1.81102e-13 -1.36783e-13 1.78662e-11)))
1341	(((1.86026e-07 -9.16717e-10 8.64064e-18) (1.00445e-07 -3.69264e-10 1.79849e-12)) ((2.13213e-13 2.46471e-13 4.87461e-17) (-1.85507e-13 -1.33349e-13 1.78644e-11)))
1342	(((1.86058e-07 -9.23849e-10 -3.28652e-18) (1.00445e-07 -3.69253e-10 1.9113e-12)) ((1.70849e-13 2.76784e-13 4.88372e-17) (-1.80389e-13 -1.3679e-13 1.78604e-11)))
1343	(((1.86081e-07 -9.28501e-10 9.0187e-18) (1.00444e-07 -3.69297e-10 1.86168e-12)) ((2.12398e-13 2.48201e-13 4.86764e-17) (-1.82816e-13 -1.33754e-13 1.78583e-11)))
1344	(((1.86078e-07 -9.25201e-10 -6.00243e-18) (1.00442e-07 -3.69333e-10 1.98459e-12)) ((1.69039e-13 2.8206e-13 4.86749e-17) (-1.77949e-13 -1.37367e-13 1.78592e-11)))
1345	(((1.8605e-07 -9.20506e-10 9.39139e-18) (1.00441e-07 -3.69372e-10 1.81762e-12)) ((2.07809e-13 2.46923e-13 4.87479e-17) (-1.80507e-13 -1.32749e-13 1.78613e-11)))
1346	(((1.86015e-07 -9.1788e-10 -1.13242e-18) (1.0044e-07 -3.69403e-10 1.92922e-12)) ((1.73531e-13 2.77826e-13 4.87963e-17) (-1.78864e-13 -1.35842e-13 1.7863e-11)))
1347	(((1.85999e-07 -9.14096e-10 9.03989e-18) (1.0044e-07 -3.69395e-10 1.826e-12)) ((2.11309e-13 2.45827e-13 4.88349e-17) (-1.83839e-13 -1.33033e-13 1.78644e-11)))
1348	(((1.86008e-07 -9.14936e-10 -1.53557e-18) (1.0044e-07 -3.6937e-10 1.92934e-12)) ((1.6878e-13 2.78131e-13 4.88271e-17) (-1.81041e-13 -1.37635e-13 1.78628e-11)))
1349	(((1.86036e-07 -9.20352e-10 9.96863e-18) (1.0044e-07 -3.69406e-10 1.85587e-12)) ((2.10644e-13 2.50566e-13 4.87617e-17) (-1.85235e-13 -1.34554e-13 1.786e-11)))
1350	(((1.86067e-07 -9.23616e-10 -5.3102e-18) (1.00439e-07 -3.69386e-10 1.9398e-12)) ((1.67029e-13 2.81516e-13 4.86347e-17) (-1.78487e-13 -1.3708e-13 1.78578e-11)))
1351	(((1.86075e-07 -9.25942e-10 8.74472e-18) (1.00438e-07 -3.69402e-10 1.80953e-12)) ((2.11614e-13 2.46459e-13 4.87369e-17) (-1.82362e-13 -1.32708e-13 1.78575e-11)))
1352	(((1.86053e-07 -9.25623e-10 -1.14675e-18) (1.00436e-07 -3.69446e-10 1.9556e-12)) ((1.70878e-13 2.75773e-13 4.87556e-17) (-1.7868e-13 -1.36254e-13 1.78586e-11)))
1353	(((1.86021e-07 -9.18385e-10 8.84013e-18) (1.00435e-07 -3.69441e-10 1.84515e-12)) ((2.13406e-13 2.46306e-13 4.87244e-17) (-1.81123e-13 -1.3297e-13 1.78612e-11)))
1354	(((1.85995e-07 -9.11057e-10 -2.58518e-18) (1.00435e-07 -3.69469e-10 1.92946e-12)) ((1.74634e-13 2.78711e-13 4.88915e-17) (-1.79197e-13 -1.36468e-13 1.78632e-11)))
1355	(((1.85989e-07 -9.13676e-10 1.0802e-17) (1.00435e-07 -3.69485e-10 1.84509e-12)) ((2.06132e-13 2.50238e-13 4.87614e-17) (-1.8463e-13 -1.34226e-13 1.78635e-11)))
1356	(((1.86011e-07 -9.20866e-10 -2.47409e-18) (1.00435e-07 -3.69434e-10 1.90929e-12)) ((1.72473e-13 2.76738e-13 4.87266e-17) (-1.81794e-13 -1.36852e-13 1.78606e-11)))
1357	(((1.86049e-07 -9.22931e-10 1.00216e-17) (1.00435e-07 -3.69438e-10 1.80383e-12)) ((2.12077e-13 2.43778e-13 4.88276e-17) (-1.83974e-13 -1.33066e-13 1.78584e-11)))
1358	(((1.86071e-07 -9.22531e-10 -2.14073e-18) (1.00433e-07 -3.69432e-10 1.97468e-12)) ((1.7017e-13 2.79558e-13 4.86679e-17) (-1.78385e-13 -1.37267e-13 1.78576e-11)))
1359	(((1.86063e-07 -9.17454e-10 6.49642e-18) (1.00432e-07 -3.69442e-10 1.86365e-12)) ((2.14915e-13 2.48844e-13 4.86835e-17) (-1.80926e-13 -1.33414e-13 1.78605e-11)))
1360	(((1.86031e-07 -9.12275e-10 -1.49961e-18) (1.00431e-07 -3.69448e-10 1.94454e-12)) ((1.67376e-13 2.77296e-13 4.87699e-17) (-1.77622e-13 -1.36615e-13 1.78638e-11)))
1361	(((1.85993e-07 -9.1374e-10 9.84703e-18) (1.0043e-07 -3.69449e-10 1.85486e-12)) ((2.05494e-13 2.51992e-13 4.87952e-17) (-1.82606e-13 -1.33509e-13 1.78658e-11)))
1362	(((1.85976e-07 -9.16583e-10 -4.42432e-18) (1.0043e-07 -3.69435e-10 1.91609e-12)) ((1.73123e-13 2.77372e-13 4.8829e-17) (-1.7982e-13 -1.36118e-13 1.78662e-11)))
1363	(((1.85994e-07 -9.1659e-10 9.55832e-18) (1.0043e-07 -3.6941e-10 1.81808e-12)) ((2.07509e-13 2.47166e-13 4.8811e-17) (-1.84868e-13 -1.33758e-13 1.78647e-11)))
1364	(((1.86031e-07 -9.14881e-10 -1.93966e-18) (1.0043e-07 -3.69396e-10 1.9704e-12)) ((1.69649e-13 2.82017e-13 4.87585e-17) (-1.81252e-13 -1.38188e-13 1.78625e-11)))
1365	(((1.86061e-07 -9.15976e-10 8.278e-18) (1.00429e-07 -3.6938e-10 1.83447e-12)) ((2.10845e-13 2.47314e-13 4.86457e-17) (-1.81811e-13 -1.33473e-13 1.78622e-11)))
1366	(((1.86062e-07 -9.17522e-10 -2.72357e-18) (1.00428e-07 -3.69349e-10 1.92443e-12)) ((1.69746e-13 2.77787e-13 4.87544e-17) (-1.77604e-13 -1.3647e-13 1.78631e-11)))
1367	(((1.86036e-07 -9.16774e-10 9.42235e-18) (1.00426e-07 -3.69375e-10 1.85143e-12)) ((2.11417e-13 2.47062e-13 4.87826e-17) (-1.81296e-13 -1.32881e-13 1.78655e-11)))
1368	(((1.85997e-07 -9.15616e-10 -3.56634e-18) (1.00425e-07 -3.69363e-10 1.96515e-12)) ((1.70096e-13 2.77612e-13 4.87456e-17) (-1.78166e-13 -1.36328e-13 1.78678e-11)))
1369	(((1.85973e-07 -9.11569e-10 1.07123e-17) (1.00425e-07 -3.69376e-10 1.83924e-12)) ((2.12897e-13 2.47167e-13 4.88844e-17) (-1.83696e-13 -1.33651e-13 1.78695e-11)))
1370	(((1.85976e-07 -9.11911e-10 -1.26966e-18) (1.00425e-07 -3.69381e-10 1.92792e-12)) ((1.7194e-13 2.79375e-13 4.87613e-17) (-1.80873e-13 -1.37174e-13 1.7869e-11)))
1371	(((1.86005e-07 -9.18846e-10 9.26005e-18) (1.00425e-07 -3.69339e-10 1.81131e-12)) ((2.12261e-13 2.46658e-13 4.87174e-17) (-1.85293e-13 -1.33673e-13 1.78664e-11)))
1372	(((1.86036e-07 -9.25762e-10 -3.11588e-18) (1.00425e-07 -3.69341e-10 1.93039e-12)) ((1.6802e-13 2.78297e-13 4.88106e-17) (-1.79259e-13 -1.37121e-13 1.78629e-11)))
1373	(((1.86048e-07 -9.29566e-10 9.2224e-18) (1.00423e-07 -3.69399e-10 1.86063e-12)) ((2.09002e-13 2.48674e-13 4.86534e-17) (-1.81697e-13 -1.33432e-13 1.78622e-11)))
1374	(((1.86032e-07 -9.25124e-10 -5.62047e-18) (1.00422e-07 -3.69422e-10 1.97809e-12)) ((1.70294e-13 2.8243e-13 4.86694e-17) (-1.76803e-13 -1.3722e-13 1.78639e-11)))
1375	(((1.85999e-07 -9.17824e-10 1.00029e-17) (1.00421e-07 -3.69462e-10 1.82623e-12)) ((2.10571e-13 2.46021e-13 4.87638e-17) (-1.81138e-13 -1.32762e-13 1.78669e-11)))
1376	(((1.85971e-07 -9.14083e-10 -8.24852e-21) (1.0042e-07 -3.69466e-10 1.95907e-12)) ((1.68978e-13 2.78567e-13 4.87848e-17) (-1.80754e-13 -1.36819e-13 1.78691e-11)))
1377	(((1.85961e-07 -9.16782e-10 6.12175e-18) (1.00421e-07 -3.69444e-10 1.84004e-12)) ((2.0536e-13 2.5186e-13 4.88023e-17) (-1.83483e-13 -1.33869e-13 1.7869e-11)))
1378	(((1.85978e-07 -9.23104e-10 -2.0571e-18) (1.00421e-07 -3.69442e-10 1.88855e-12)) ((1.75861e-13 2.7365e-13 4.8789e-17) (-1.80914e-13 -1.36064e-13 1.78658e-11)))
1379	(((1.86013e-07 -9.23901e-10 9.61273e-18) (1.0042e-07 -3.6947e-10 1.85417e-12)) ((2.10324e-13 2.49648e-13 4.87236e-17) (-1.8472e-13 -1.33946e-13 1.78631e-11)))
1380	(((1.86044e-07 -9.18507e-10 -4.65423e-18) (1.00419e-07 -3.6944e-10 1.95676e-12)) ((1.66466e-13 2.81433e-13 4.86236e-17) (-1.77376e-13 -1.37232e-13 1.7863e-11)))
1381	(((1.86044e-07 -9.14445e-10 1.01449e-17) (1.00418e-07 -3.69433e-10 1.81425e-12)) ((2.10397e-13 2.45844e-13 4.87471e-17) (-1.81495e-13 -1.32938e-13 1.78657e-11)))
1382	(((1.86017e-07 -9.09516e-10 -1.98127e-18) (1.00417e-07 -3.69412e-10 1.95835e-12)) ((1.69336e-13 2.78812e-13 4.87836e-17) (-1.77449e-13 -1.3645e-13 1.78688e-11)))
1383	(((1.85982e-07 -9.06076e-10 7.74414e-18) (1.00416e-07 -3.69373e-10 1.84929e-12)) ((2.13404e-13 2.47193e-13 4.87561e-17) (-1.81555e-13 -1.32802e-13 1.78721e-11)))
1384	(((1.85958e-07 -9.07913e-10 4.12848e-19) (1.00416e-07 -3.6937e-10 1.92953e-12)) ((1.77221e-13 2.72474e-13 4.88879e-17) (-1.81754e-13 -1.36435e-13 1.78732e-11)))
1385	(((1.85963e-07 -9.13723e-10 1.19418e-17) (1.00416e-07 -3.69359e-10 1.8351e-12)) ((2.11003e-13 2.47553e-13 4.87438e-17) (-1.85102e-13 -1.34311e-13 1.78716e-11)))
1386	(((1.85997e-07 -9.1865e-10 -5.06997e-18) (1.00416e-07 -3.69313e-10 1.92119e-12)) ((1.71692e-13 2.80933e-13 4.87159e-17) (-1.8022e-13 -1.37275e-13 1.78687e-11)))
1387	(((1.86028e-07 -9.22645e-10 9.45976e-18) (1.00415e-07 -3.6932e-10 1.8189e-12)) ((2.09872e-13 2.45025e-13 4.88138e-17) (-1.82994e-13 -1.33119e-13 1.78663e-11)))
1388	(((1.86035e-07 -9.23106e-10 -2.35599e-18) (1.00414e-07 -3.69336e-10 1.96249e-12)) ((1.69222e-13 2.78779e-13 4.86676e-17) (-1.77768e-13 -1.36667e-13 1.7866e-11)))
1389	(((1.86014e-07 -9.18203e-10 7.57096e-18) (1.00413e-07 -3.69369e-10 1.85052e-12)) ((2.14437e-13 2.47678e-13 4.8692e-17) (-1.80705e-13 -1.32924e-13 1.7869e-11)))
1390	(((1.85976e-07 -9.14863e-10 5.76558e-19) (1.00412e-07 -3.69381e-10 1.91708e-12)) ((1.74195e-13 2.73392e-13 4.87894e-17) (-1.77939e-13 -1.35912e-13 1.78712e-11)))
1391	(((1.85951e-07 -9.12297e-10 1.30217e-17) (1.00411e-07 -3.69387e-10 1.8294e-12)) ((2.16944e-13 2.43844e-13 4.87853e-17) (-1.84768e-13 -1.32986e-13 1.78734e-11)))
1392	(((1.85951e-07 -9.129e-10 -3.51975e-18) (1.00412e-07 -3.69351e-10 1.94807e-12)) ((1.69144e-13 2.78002e-13 4.8791e-17) (-1.81394e-13 -1.37349e-13 1.78732e-11)))
1393	(((1.85973e-07 -9.20127e-10 8.53433e-18) (1.00412e-07 -3.69333e-10 1.82111e-12)) ((2.07264e-13 2.48611e-13 4.87657e-17) (-1.84169e-13 -1.34056e-13 1.787e-11)))
1394	(((1.86006e-07 -9.2308e-10 -4.25393e-18) (1.00411e-07 -3.69364e-10 1.95702e-12)) ((1.71391e-13 2.82947e-13 4.87062e-17) (-1.79807e-13 -1.37442e-13 1.7867e-11)))
1395	(((1.86024e-07 -9.24014e-10 8.24273e-18) (1.0041e-07 -3.69375e-10 1.84369e-12)) ((2.09468e-13 2.47948e-13 4.86127e-17) (-1.81176e-13 -1.33477e-13 1.78666e-11)))
1396	(((1.86012e-07 -9.24443e-10 -1.60405e-18) (1.00409e-07 -3.69387e-10 1.91557e-12)) ((1.70417e-13 2.75985e-13 4.87512e-17) (-1.77582e-13 -1.36189e-13 1.78675e-11)))
1397	(((1.85982e-07 -9.19572e-10 1.08806e-17) (1.00407e-07 -3.69443e-10 1.84429e-12)) ((2.11002e-13 2.4553e-13 4.87978e-17) (-1.81416e-13 -1.32661e-13 1.78702e-11)))
1398	(((1.85952e-07 -9.13571e-10 -4.82965e-18) (1.00407e-07 -3.69415e-10 1.9479e-12)) ((1.68688e-13 2.79898e-13 4.87465e-17) (-1.77921e-13 -1.36126e-13 1.78724e-11)))
1399	(((1.85937e-07 -9.13318e-10 7.47416e-18) (1.00407e-07 -3.69439e-10 1.84338e-12)) ((2.08761e-13 2.51605e-13 4.88566e-17) (-1.84031e-13 -1.33917e-13 1.78729e-11)))
1400	(((1.8595e-07 -9.18206e-10 1.3815e-18) (1.00407e-07 -3.69441e-10 1.92368e-12)) ((1.74463e-13 2.73439e-13 4.87068e-17) (-1.82912e-13 -1.36799e-13 1.78706e-11)))
1401	(((1.85987e-07 -9.20957e-10 9.50755e-18) (1.00407e-07 -3.69389e-10 1.81605e-12)) ((2.14921e-13 2.45995e-13 4.86714e-17) (-1.84481e-13 -1.33819e-13 1.78679e-11)))
1402	(((1.86017e-07 -9.20911e-10 -3.9222e-18) (1.00406e-07 -3.69387e-10 1.92917e-12)) ((1.71873e-13 2.77981e-13 4.87878e-17) (-1.77676e-13 -1.36737e-13 1.78663e-11)))
1403	(((1.86019e-07 -9.18472e-10 1.03982e-17) (1.00405e-07 -3.69405e-10 1.85625e-12)) ((2.10694e-13 2.462e-13 4.86563e-17) (-1.81509e-13 -1.3319e-13 1.78679e-11)))
1404	(((1.85994e-07 -9.11923e-10 -5.23676e-18) (1.00403e-07 -3.69393e-10 1.97155e-12)) ((1.69841e-13 2.8149e-13 4.8704e-17) (-1.76638e-13 -1.36834e-13 1.7871e-11)))
1405	(((1.85957e-07 -9.09179e-10 1.00746e-17) (1.00403e-07 -3.69413e-10 1.82655e-12)) ((2.06948e-13 2.47698e-13 4.8811e-17) (-1.81147e-13 -1.32818e-13 1.78744e-11)))
1406	(((1.85934e-07 -9.10456e-10 1.60501e-19) (1.00403e-07 -3.69384e-10 1.94759e-12)) ((1.70922e-13 2.79059e-13 4.88011e-17) (-1.80868e-13 -1.37194e-13 1.78757e-11)))
1407	(((1.8594e-07 -9.13315e-10 7.87292e-18) (1.00403e-07 -3.69346e-10 1.83214e-12)) ((2.12692e-13 2.47391e-13 4.87972e-17) (-1.8467e-13 -1.33861e-13 1.78751e-11)))
1408	(((1.85968e-07 -9.19444e-10 -2.39244e-18) (1.00403e-07 -3.69326e-10 1.93714e-12)) ((1.68152e-13 2.77671e-13 4.87708e-17) (-1.81193e-13 -1.37528e-13 1.78718e-11)))
1409	(((1.85997e-07 -9.23696e-10 1.01187e-17) (1.00402e-07 -3.69356e-10 1.84966e-12)) ((2.13791e-13 2.47781e-13 4.86872e-17) (-1.83976e-13 -1.337e-13 1.7869e-11)))
1410	(((1.86007e-07 -9.25317e-10 -5.85638e-18) (1.00401e-07 -3.69373e-10 1.93009e-12)) ((1.70532e-13 2.79912e-13 4.85965e-17) (-1.76342e-13 -1.36174e-13 1.78687e-11)))
1411	(((1.85987e-07 -9.26307e-10 9.99955e-18) (1.004e-07 -3.69409e-10 1.82917e-12)) ((2.07455e-13 2.48288e-13 4.87297e-17) (-1.81259e-13 -1.33487e-13 1.78699e-11)))
1412	(((1.85954e-07 -9.21068e-10 -1.21102e-18) (1.00399e-07 -3.69442e-10 1.96274e-12)) ((1.68017e-13 2.79188e-13 4.87943e-17) (-1.77887e-13 -1.3671e-13 1.78716e-11)))
1413	(((1.85929e-07 -9.14449e-10 8.54161e-18) (1.00398e-07 -3.69444e-10 1.83778e-12)) ((2.11337e-13 2.47045e-13 4.87477e-17) (-1.82327e-13 -1.32954e-13 1.78741e-11)))
1414	(((1.85927e-07 -9.10543e-10 -2.31061e-18) (1.00398e-07 -3.6943e-10 1.92699e-12)) ((1.72309e-13 2.77994e-13 4.8855e-17) (-1.81035e-13 -1.36908e-13 1.78745e-11)))
1415	(((1.85947e-07 -9.15428e-10 1.05629e-17) (1.00399e-07 -3.69434e-10 1.82321e-12)) ((2.1232e-13 2.47144e-13 4.87046e-17) (-1.85325e-13 -1.33683e-13 1.78726e-11)))
1416	(((1.85979e-07 -9.23761e-10 -3.77255e-18) (1.00398e-07 -3.69401e-10 1.93533e-12)) ((1.70582e-13 2.78205e-13 4.86571e-17) (-1.81014e-13 -1.37056e-13 1.78697e-11)))
